step,action,balance,position
14055,2,47770.16796875,0
14056,1,47770.16796875,1
14057,1,47770.16796875,1
14058,1,47770.16796875,1
14059,1,47770.16796875,1
14060,1,47770.16796875,1
14061,1,47770.16796875,1
14062,0,47770.16796875,1
14063,1,47770.16796875,1
14064,0,47770.16796875,1
14065,1,47770.16796875,1
14066,2,47995.40234375,0
14067,0,47995.40234375,0
14068,1,47995.40234375,1
14069,2,48349.41015625,0
14070,1,48349.41015625,1
14071,0,48349.41015625,1
14072,1,48349.41015625,1
14073,1,48349.41015625,1
14074,2,48315.75390625,0
14075,0,48315.75390625,0
14076,0,48315.75390625,0
14077,1,48315.75390625,1
14078,2,48435.67578125,0
14079,0,48435.67578125,0
14080,2,48435.67578125,0
14081,0,48435.67578125,0
14082,1,48435.67578125,1
14083,2,48637.69921875,0
14084,1,48637.69921875,1
14085,0,48637.69921875,1
14086,2,48690.66015625,0
14087,0,48690.66015625,0
14088,0,48690.66015625,0
14089,1,48690.66015625,1
14090,2,48595.88671875,0
14091,1,48595.88671875,1
14092,1,48595.88671875,1
14093,0,48595.88671875,1
14094,2,48086.05859375,0
14095,2,48086.05859375,0
14096,2,48086.05859375,0
14097,1,48086.05859375,1
14098,0,48086.05859375,1
14099,0,48086.05859375,1
14100,0,48086.05859375,1
14101,2,48707.38671875,0
14102,0,48707.38671875,0
14103,1,48707.38671875,1
14104,1,48707.38671875,1
14105,1,48707.38671875,1
14106,0,48707.38671875,1
14107,2,49177.26953125,0
14108,1,49177.26953125,1
14109,2,49059.83984375,0
14110,1,49059.83984375,1
14111,1,49059.83984375,1
14112,0,49059.83984375,1
14113,2,47980.66015625,0
14114,1,47980.66015625,1
14115,0,47980.66015625,1
14116,2,49601.49609375,0
14117,0,49601.49609375,0
14118,0,49601.49609375,0
14119,0,49601.49609375,0
14120,2,49601.49609375,0
14121,0,49601.49609375,0
14122,0,49601.49609375,0
14123,1,49601.49609375,1
14124,2,49467.16796875,0
14125,2,49467.16796875,0
14126,0,49467.16796875,0
14127,1,49467.16796875,1
14128,2,48901.59765625,0
14129,0,48901.59765625,0
14130,0,48901.59765625,0
14131,0,48901.59765625,0
14132,1,48901.59765625,1
14133,1,48901.59765625,1
14134,0,48901.59765625,1
14135,2,48470.14453125,0
14136,0,48470.14453125,0
14137,0,48470.14453125,0
14138,0,48470.14453125,0
14139,0,48470.14453125,0
14140,1,48470.14453125,1
14141,2,48198.95703125,0
14142,1,48198.95703125,1
14143,1,48198.95703125,1
14144,1,48198.95703125,1
14145,2,48000.40234375,0
14146,0,48000.40234375,0
14147,2,48000.40234375,0
14148,1,48000.40234375,1
14149,2,47484.12890625,0
14150,2,47484.12890625,0
14151,1,47484.12890625,1
14152,1,47484.12890625,1
14153,0,47484.12890625,1
14154,2,46163.99609375,0
14155,1,46163.99609375,1
14156,1,46163.99609375,1
14157,2,45190.82421875,0
14158,0,45190.82421875,0
14159,1,45190.82421875,1
14160,0,45190.82421875,1
14161,0,45190.82421875,1
14162,1,45190.82421875,1
14163,1,45190.82421875,1
14164,0,45190.82421875,1
14165,1,45190.82421875,1
14166,1,45190.82421875,1
14167,1,45190.82421875,1
14168,1,45190.82421875,1
14169,1,45190.82421875,1
14170,1,45190.82421875,1
14171,2,44372.27734375,0
14172,1,44372.27734375,1
14173,2,45217.41796875,0
14174,1,45217.41796875,1
14175,0,45217.41796875,1
14176,1,45217.41796875,1
14177,1,45217.41796875,1
14178,1,45217.41796875,1
14179,0,45217.41796875,1
14180,2,44080.19921875,0
14181,2,44080.19921875,0
14182,1,44080.19921875,1
14183,0,44080.19921875,1
14184,1,44080.19921875,1
14185,1,44080.19921875,1
14186,1,44080.19921875,1
14187,1,44080.19921875,1
14188,1,44080.19921875,1
14189,2,45872.28515625,0
14190,2,45872.28515625,0
14191,0,45872.28515625,0
14192,1,45872.28515625,1
14193,2,45820.41796875,0
14194,1,45820.41796875,1
14195,1,45820.41796875,1
14196,1,45820.41796875,1
14197,2,45744.19140625,0
14198,1,45744.19140625,1
14199,1,45744.19140625,1
14200,0,45744.19140625,1
14201,2,47379.67578125,0
14202,1,47379.67578125,1
14203,2,47121.70703125,0
14204,1,47121.70703125,1
14205,1,47121.70703125,1
14206,0,47121.70703125,1
14207,0,47121.70703125,1
14208,1,47121.70703125,1
14209,1,47121.70703125,1
14210,2,48314.54296875,0
14211,1,48314.54296875,1
14212,1,48314.54296875,1
14213,1,48314.54296875,1
14214,1,48314.54296875,1
14215,1,48314.54296875,1
14216,1,48314.54296875,1
14217,2,49162.59765625,0
14218,0,49162.59765625,0
14219,2,49162.59765625,0
14220,1,49162.59765625,1
14221,0,49162.59765625,1
14222,0,49162.59765625,1
14223,1,49162.59765625,1
14224,1,49162.59765625,1
14225,0,49162.59765625,1
14226,1,49162.59765625,1
14227,1,49162.59765625,1
14228,0,49162.59765625,1
14229,1,49162.59765625,1
14230,0,49162.59765625,1
14231,1,49162.59765625,1
14232,1,49162.59765625,1
14233,2,48901.25390625,0
14234,2,48901.25390625,0
14235,2,48901.25390625,0
14236,2,48901.25390625,0
14237,1,48901.25390625,1
14238,2,48923.87890625,0
14239,1,48923.87890625,1
14240,0,48923.87890625,1
14241,2,48947.69140625,0
14242,0,48947.69140625,0
14243,2,48947.69140625,0
14244,0,48947.69140625,0
14245,1,48947.69140625,1
14246,2,48871.90234375,0
14247,2,48871.90234375,0
14248,2,48871.90234375,0
14249,2,48871.90234375,0
14250,2,48871.90234375,0
14251,1,48871.90234375,1
14252,0,48871.90234375,1
14253,1,48871.90234375,1
14254,2,48917.01171875,0
14255,0,48917.01171875,0
14256,1,48917.01171875,1
14257,0,48917.01171875,1
14258,0,48917.01171875,1
14259,0,48917.01171875,1
14260,0,48917.01171875,1
14261,1,48917.01171875,1
14262,1,48917.01171875,1
14263,1,48917.01171875,1
14264,1,48917.01171875,1
14265,0,48917.01171875,1
14266,0,48917.01171875,1
14267,1,48917.01171875,1
14268,1,48917.01171875,1
14269,0,48917.01171875,1
14270,2,50746.76171875,0
14271,2,50746.76171875,0
14272,0,50746.76171875,0
14273,0,50746.76171875,0
14274,1,50746.76171875,1
14275,0,50746.76171875,1
14276,2,50533.99609375,0
14277,1,50533.99609375,1
14278,2,51764.87890625,0
14279,0,51764.87890625,0
14280,1,51764.87890625,1
14281,2,52242.61328125,0
14282,1,52242.61328125,1
14283,0,52242.61328125,1
14284,0,52242.61328125,1
14285,2,52911.87890625,0
14286,1,52911.87890625,1
14287,0,52911.87890625,1
14288,1,52911.87890625,1
14289,2,52104.66015625,0
14290,1,52104.66015625,1
14291,0,52104.66015625,1
14292,1,52104.66015625,1
14293,2,51937.12109375,0
14294,0,51937.12109375,0
14295,1,51937.12109375,1
14296,0,51937.12109375,1
14297,0,51937.12109375,1
14298,0,51937.12109375,1
14299,0,51937.12109375,1
14300,2,51457.10546875,0
14301,2,51457.10546875,0
14302,2,51457.10546875,0
14303,1,51457.10546875,1
14304,0,51457.10546875,1
14305,0,51457.10546875,1
14306,2,51276.69140625,0
14307,2,51276.69140625,0
14308,0,51276.69140625,0
14309,1,51276.69140625,1
14310,0,51276.69140625,1
14311,0,51276.69140625,1
14312,0,51276.69140625,1
14313,2,48769.33203125,0
14314,2,48769.33203125,0
14315,1,48769.33203125,1
14316,1,48769.33203125,1
14317,0,48769.33203125,1
14318,0,48769.33203125,1
14319,1,48769.33203125,1
14320,2,48069.49609375,0
14321,1,48069.49609375,1
14322,1,48069.49609375,1
14323,2,48557.47265625,0
14324,2,48557.47265625,0
14325,0,48557.47265625,0
14326,0,48557.47265625,0
14327,1,48557.47265625,1
14328,0,48557.47265625,1
14329,1,48557.47265625,1
14330,0,48557.47265625,1
14331,1,48557.47265625,1
14332,1,48557.47265625,1
14333,1,48557.47265625,1
14334,0,48557.47265625,1
14335,2,46713.88671875,0
14336,0,46713.88671875,0
14337,1,46713.88671875,1
14338,0,46713.88671875,1
14339,2,46320.57421875,0
14340,1,46320.57421875,1
14341,1,46320.57421875,1
14342,1,46320.57421875,1
14343,1,46320.57421875,1
14344,1,46320.57421875,1
14345,1,46320.57421875,1
14346,1,46320.57421875,1
14347,1,46320.57421875,1
14348,2,47585.49609375,0
14349,1,47585.49609375,1
14350,2,47081.04296875,0
14351,1,47081.04296875,1
14352,0,47081.04296875,1
14353,0,47081.04296875,1
14354,1,47081.04296875,1
14355,0,47081.04296875,1
14356,2,44724.91015625,0
14357,0,44724.91015625,0
14358,2,44724.91015625,0
14359,2,44724.91015625,0
14360,1,44724.91015625,1
14361,0,44724.91015625,1
14362,2,46141.42578125,0
14363,2,46141.42578125,0
14364,1,46141.42578125,1
14365,2,47233.67578125,0
14366,1,47233.67578125,1
14367,0,47233.67578125,1
14368,0,47233.67578125,1
14369,1,47233.67578125,1
14370,2,47553.00390625,0
14371,0,47553.00390625,0
14372,1,47553.00390625,1
14373,0,47553.00390625,1
14374,1,47553.00390625,1
14375,2,47880.70703125,0
14376,0,47880.70703125,0
14377,0,47880.70703125,0
14378,0,47880.70703125,0
14379,1,47880.70703125,1
14380,1,47880.70703125,1
14381,1,47880.70703125,1
14382,2,46311.33984375,0
14383,1,46311.33984375,1
14384,1,46311.33984375,1
14385,0,46311.33984375,1
14386,1,46311.33984375,1
14387,2,46576.57421875,0
14388,0,46576.57421875,0
14389,1,46576.57421875,1
14390,1,46576.57421875,1
14391,0,46576.57421875,1
14392,0,46576.57421875,1
14393,1,46576.57421875,1
14394,0,46576.57421875,1
14395,1,46576.57421875,1
14396,1,46576.57421875,1
14397,2,47053.11328125,0
14398,1,47053.11328125,1
14399,1,47053.11328125,1
14400,0,47053.11328125,1
14401,2,47106.48828125,0
14402,0,47106.48828125,0
14403,2,47106.48828125,0
14404,0,47106.48828125,0
14405,1,47106.48828125,1
14406,2,46878.19140625,0
14407,1,46878.19140625,1
14408,1,46878.19140625,1
14409,2,46957.45703125,0
14410,0,46957.45703125,0
14411,0,46957.45703125,0
14412,2,46957.45703125,0
14413,2,46957.45703125,0
14414,2,46957.45703125,0
14415,2,46957.45703125,0
14416,1,46957.45703125,1
14417,1,46957.45703125,1
14418,1,46957.45703125,1
14419,1,46957.45703125,1
14420,1,46957.45703125,1
14421,1,46957.45703125,1
14422,0,46957.45703125,1
14423,1,46957.45703125,1
14424,1,46957.45703125,1
14425,0,46957.45703125,1
14426,1,46957.45703125,1
14427,2,47362.36328125,0
14428,0,47362.36328125,0
14429,0,47362.36328125,0
14430,1,47362.36328125,1
14431,0,47362.36328125,1
14432,1,47362.36328125,1
14433,2,47257.90234375,0
14434,2,47257.90234375,0
14435,2,47257.90234375,0
14436,2,47257.90234375,0
14437,1,47257.90234375,1
14438,1,47257.90234375,1
14439,1,47257.90234375,1
14440,1,47257.90234375,1
14441,1,47257.90234375,1
14442,1,47257.90234375,1
14443,2,44964.37109375,0
14444,1,44964.37109375,1
14445,1,44964.37109375,1
14446,1,44964.37109375,1
14447,0,44964.37109375,1
14448,1,44964.37109375,1
14449,1,44964.37109375,1
14450,2,45185.60546875,0
14451,1,45185.60546875,1
14452,1,45185.60546875,1
14453,2,43907.00390625,0
14454,0,43907.00390625,0
14455,2,43907.00390625,0
14456,2,43907.00390625,0
14457,2,43907.00390625,0
14458,1,43907.00390625,1
14459,1,43907.00390625,1
14460,1,43907.00390625,1
14461,0,43907.00390625,1
14462,2,44129.37890625,0
14463,2,44129.37890625,0
14464,1,44129.37890625,1
14465,0,44129.37890625,1
14466,0,44129.37890625,1
14467,2,41621.94140625,0
14468,2,41621.94140625,0
14469,2,41621.94140625,0
14470,0,41621.94140625,0
14471,0,41621.94140625,0
14472,0,41621.94140625,0
14473,1,41621.94140625,1
14474,1,41621.94140625,1
14475,2,42114.61328125,0
14476,2,42114.61328125,0
14477,0,42114.61328125,0
14478,1,42114.61328125,1
14479,2,42448.46484375,0
14480,2,42448.46484375,0
14481,1,42448.46484375,1
14482,1,42448.46484375,1
14483,0,42448.46484375,1
14484,2,43437.02734375,0
14485,0,43437.02734375,0
14486,0,43437.02734375,0
14487,2,43437.02734375,0
14488,1,43437.02734375,1
14489,2,43260.30078125,0
14490,2,43260.30078125,0
14491,2,43260.30078125,0
14492,2,43260.30078125,0
14493,2,43260.30078125,0
14494,1,43260.30078125,1
14495,1,43260.30078125,1
14496,0,43260.30078125,1
14497,1,43260.30078125,1
14498,2,44250.85546875,0
14499,1,44250.85546875,1
14500,2,44786.45703125,0
14501,1,44786.45703125,1
14502,0,44786.45703125,1
14503,1,44786.45703125,1
14504,2,44984.39453125,0
14505,1,44984.39453125,1
14506,2,44805.05859375,0
14507,0,44805.05859375,0
14508,1,44805.05859375,1
14509,0,44805.05859375,1
14510,1,44805.05859375,1
14511,1,44805.05859375,1
14512,0,44805.05859375,1
14513,1,44805.05859375,1
14514,0,44805.05859375,1
14515,0,44805.05859375,1
14516,0,44805.05859375,1
14517,0,44805.05859375,1
14518,1,44805.05859375,1
14519,0,44805.05859375,1
14520,0,44805.05859375,1
14521,2,43430.47265625,0
14522,1,43430.47265625,1
14523,2,42069.46484375,0
14524,1,42069.46484375,1
14525,1,42069.46484375,1
14526,1,42069.46484375,1
14527,0,42069.46484375,1
14528,2,41611.78515625,0
14529,0,41611.78515625,0
14530,1,41611.78515625,1
14531,1,41611.78515625,1
14532,0,41611.78515625,1
14533,1,41611.78515625,1
14534,0,41611.78515625,1
14535,2,42353.82421875,0
14536,1,42353.82421875,1
14537,2,42349.69921875,0
14538,2,42349.69921875,0
14539,0,42349.69921875,0
14540,1,42349.69921875,1
14541,2,41850.87109375,0
14542,1,41850.87109375,1
14543,1,41850.87109375,1
14544,1,41850.87109375,1
14545,2,40545.44140625,0
14546,0,40545.44140625,0
14547,0,40545.44140625,0
14548,0,40545.44140625,0
14549,1,40545.44140625,1
14550,0,40545.44140625,1
14551,1,40545.44140625,1
14552,1,40545.44140625,1
14553,1,40545.44140625,1
14554,1,40545.44140625,1
14555,0,40545.44140625,1
14556,2,42946.96484375,0
14557,0,42946.96484375,0
14558,0,42946.96484375,0
14559,1,42946.96484375,1
14560,1,42946.96484375,1
14561,1,42946.96484375,1
14562,0,42946.96484375,1
14563,0,42946.96484375,1
14564,1,42946.96484375,1
14565,2,42536.69921875,0
14566,2,42536.69921875,0
14567,2,42536.69921875,0
14568,2,42536.69921875,0
14569,0,42536.69921875,0
14570,1,42536.69921875,1
14571,2,42443.83203125,0
14572,1,42443.83203125,1
14573,1,42443.83203125,1
14574,0,42443.83203125,1
14575,1,42443.83203125,1
14576,1,42443.83203125,1
14577,1,42443.83203125,1
14578,1,42443.83203125,1
14579,2,43181.51953125,0
14580,0,43181.51953125,0
14581,0,43181.51953125,0
14582,1,43181.51953125,1
14583,0,43181.51953125,1
14584,1,43181.51953125,1
14585,1,43181.51953125,1
14586,1,43181.51953125,1
14587,2,42841.33984375,0
14588,0,42841.33984375,0
14589,0,42841.33984375,0
14590,1,42841.33984375,1
14591,2,42998.03515625,0
14592,0,42998.03515625,0
14593,0,42998.03515625,0
14594,1,42998.03515625,1
14595,2,43095.62109375,0
14596,1,43095.62109375,1
14597,1,43095.62109375,1
14598,0,43095.62109375,1
14599,2,43824.16015625,0
14600,1,43824.16015625,1
14601,2,43626.58984375,0
14602,2,43626.58984375,0
14603,2,43626.58984375,0
14604,2,43626.58984375,0
14605,1,43626.58984375,1
14606,2,43010.23046875,0
14607,2,43010.23046875,0
14608,0,43010.23046875,0
14609,2,43010.23046875,0
14610,0,43010.23046875,0
14611,2,43010.23046875,0
14612,0,43010.23046875,0
14613,2,43010.23046875,0
14614,1,43010.23046875,1
14615,0,43010.23046875,1
14616,2,42807.62890625,0
14617,1,42807.62890625,1
14618,1,42807.62890625,1
14619,1,42807.62890625,1
14620,2,41861.58203125,0
14621,0,41861.58203125,0
14622,2,41861.58203125,0
14623,0,41861.58203125,0
14624,2,41861.58203125,0
14625,2,41861.58203125,0
14626,0,41861.58203125,0
14627,0,41861.58203125,0
14628,0,41861.58203125,0
14629,1,41861.58203125,1
14630,0,41861.58203125,1
14631,1,41861.58203125,1
14632,0,41861.58203125,1
14633,2,41475.75390625,0
14634,2,41475.75390625,0
14635,2,41475.75390625,0
14636,0,41475.75390625,0
14637,2,41475.75390625,0
14638,2,41475.75390625,0
14639,0,41475.75390625,0
14640,1,41475.75390625,1
14641,1,41475.75390625,1
14642,1,41475.75390625,1
14643,0,41475.75390625,1
14644,0,41475.75390625,1
14645,0,41475.75390625,1
14646,1,41475.75390625,1
14647,2,39622.97265625,0
14648,1,39622.97265625,1
14649,1,39622.97265625,1
14650,1,39622.97265625,1
14651,0,39622.97265625,1
14652,1,39622.97265625,1
14653,1,39622.97265625,1
14654,2,39708.86328125,0
14655,0,39708.86328125,0
14656,1,39708.86328125,1
14657,0,39708.86328125,1
14658,1,39708.86328125,1
14659,1,39708.86328125,1
14660,2,39532.92578125,0
14661,2,39532.92578125,0
14662,1,39532.92578125,1
14663,0,39532.92578125,1
14664,2,40054.55078125,0
14665,1,40054.55078125,1
14666,2,40055.10546875,0
14667,2,40055.10546875,0
14668,0,40055.10546875,0
14669,0,40055.10546875,0
14670,1,40055.10546875,1
14671,1,40055.10546875,1
14672,1,40055.10546875,1
14673,0,40055.10546875,1
14674,0,40055.10546875,1
14675,2,40237.64453125,0
14676,1,40237.64453125,1
14677,0,40237.64453125,1
14678,2,40589.48828125,0
14679,0,40589.48828125,0
14680,2,40589.48828125,0
14681,1,40589.48828125,1
14682,1,40589.48828125,1
14683,1,40589.48828125,1
14684,1,40589.48828125,1
14685,2,42140.61328125,0
14686,1,42140.61328125,1
14687,1,42140.61328125,1
14688,1,42140.61328125,1
14689,0,42140.61328125,1
14690,2,41627.30859375,0
14691,2,41627.30859375,0
14692,1,41627.30859375,1
14693,1,41627.30859375,1
14694,1,41627.30859375,1
14695,1,41627.30859375,1
14696,1,41627.30859375,1
14697,2,38425.43359375,0
14698,0,38425.43359375,0
14699,1,38425.43359375,1
14700,0,38425.43359375,1
14701,2,37507.86328125,0
14702,2,37507.86328125,0
14703,1,37507.86328125,1
14704,0,37507.86328125,1
14705,1,37507.86328125,1
14706,1,37507.86328125,1
14707,2,35148.21484375,0
14708,1,35148.21484375,1
14709,1,35148.21484375,1
14710,0,35148.21484375,1
14711,0,35148.21484375,1
14712,1,35148.21484375,1
14713,1,35148.21484375,1
14714,0,35148.21484375,1
14715,1,35148.21484375,1
14716,2,34832.79296875,0
14717,2,34832.79296875,0
14718,2,34832.79296875,0
14719,0,34832.79296875,0
14720,1,34832.79296875,1
14721,0,34832.79296875,1
14722,2,34223.50390625,0
14723,2,34223.50390625,0
14724,2,34223.50390625,0
14725,1,34223.50390625,1
14726,1,34223.50390625,1
14727,2,35442.19921875,0
14728,1,35442.19921875,1
14729,1,35442.19921875,1
14730,2,35369.38671875,0
14731,1,35369.38671875,1
14732,0,35369.38671875,1
14733,1,35369.38671875,1
14734,1,35369.38671875,1
14735,2,35206.78515625,0
14736,0,35206.78515625,0
14737,2,35206.78515625,0
14738,0,35206.78515625,0
14739,2,35206.78515625,0
14740,1,35206.78515625,1
14741,1,35206.78515625,1
14742,2,35058.32421875,0
14743,1,35058.32421875,1
14744,0,35058.32421875,1
14745,1,35058.32421875,1
14746,1,35058.32421875,1
14747,1,35058.32421875,1
14748,1,35058.32421875,1
14749,2,34527.05078125,0
14750,1,34527.05078125,1
14751,2,35042.44140625,0
14752,1,35042.44140625,1
14753,2,35117.33984375,0
14754,1,35117.33984375,1
14755,0,35117.33984375,1
14756,2,35265.71484375,0
14757,1,35265.71484375,1
14758,2,35691.83203125,0
14759,2,35691.83203125,0
14760,1,35691.83203125,1
14761,0,35691.83203125,1
14762,2,35483.37109375,0
14763,1,35483.37109375,1
14764,1,35483.37109375,1
14765,1,35483.37109375,1
14766,0,35483.37109375,1
14767,0,35483.37109375,1
14768,0,35483.37109375,1
14769,2,34153.30078125,0
14770,1,34153.30078125,1
14771,0,34153.30078125,1
14772,1,34153.30078125,1
14773,1,34153.30078125,1
14774,1,34153.30078125,1
14775,1,34153.30078125,1
14776,1,34153.30078125,1
14777,2,35787.77734375,0
14778,0,35787.77734375,0
14779,1,35787.77734375,1
14780,0,35787.77734375,1
14781,1,35787.77734375,1
14782,1,35787.77734375,1
14783,1,35787.77734375,1
14784,0,35787.77734375,1
14785,2,35852.55078125,0
14786,0,35852.55078125,0
14787,1,35852.55078125,1
14788,1,35852.55078125,1
14789,2,35444.54296875,0
14790,0,35444.54296875,0
14791,2,35444.54296875,0
14792,1,35444.54296875,1
14793,1,35444.54296875,1
14794,2,35687.97265625,0
14795,2,35687.97265625,0
14796,0,35687.97265625,0
14797,2,35687.97265625,0
14798,0,35687.97265625,0
14799,0,35687.97265625,0
14800,2,35687.97265625,0
14801,1,35687.97265625,1
14802,0,35687.97265625,1
14803,2,35150.37109375,0
14804,1,35150.37109375,1
14805,1,35150.37109375,1
14806,1,35150.37109375,1
14807,2,36269.03515625,0
14808,1,36269.03515625,1
14809,0,36269.03515625,1
14810,1,36269.03515625,1
14811,0,36269.03515625,1
14812,1,36269.03515625,1
14813,0,36269.03515625,1
14814,2,38023.61328125,0
14815,0,38023.61328125,0
14816,0,38023.61328125,0
14817,2,38023.61328125,0
14818,1,38023.61328125,1
14819,0,38023.61328125,1
14820,2,38516.32421875,0
14821,1,38516.32421875,1
14822,0,38516.32421875,1
14823,2,38579.41015625,0
14824,1,38579.41015625,1
14825,1,38579.41015625,1
14826,1,38579.41015625,1
14827,2,37595.24609375,0
14828,1,37595.24609375,1
14829,1,37595.24609375,1
14830,0,37595.24609375,1
14831,1,37595.24609375,1
14832,0,37595.24609375,1
14833,2,37434.84765625,0
14834,2,37434.84765625,0
14835,1,37434.84765625,1
14836,1,37434.84765625,1
14837,0,37434.84765625,1
14838,1,37434.84765625,1
14839,1,37434.84765625,1
14840,1,37434.84765625,1
14841,1,37434.84765625,1
14842,0,37434.84765625,1
14843,0,37434.84765625,1
14844,1,37434.84765625,1
14845,2,37670.56640625,0
14846,1,37670.56640625,1
14847,0,37670.56640625,1
14848,2,37639.55078125,0
14849,2,37639.55078125,0
14850,1,37639.55078125,1
14851,1,37639.55078125,1
14852,1,37639.55078125,1
14853,1,37639.55078125,1
14854,1,37639.55078125,1
14855,1,37639.55078125,1
14856,0,37639.55078125,1
14857,0,37639.55078125,1
14858,1,37639.55078125,1
14859,1,37639.55078125,1
14860,1,37639.55078125,1
14861,1,37639.55078125,1
14862,0,37639.55078125,1
14863,0,37639.55078125,1
14864,2,31861.83984375,0
14865,2,31861.83984375,0
14866,1,31861.83984375,1
14867,2,32706.87890625,0
14868,0,32706.87890625,0
14869,0,32706.87890625,0
14870,1,32706.87890625,1
14871,1,32706.87890625,1
14872,2,31572.08203125,0
14873,0,31572.08203125,0
14874,1,31572.08203125,1
14875,1,31572.08203125,1
14876,1,31572.08203125,1
14877,2,29124.19140625,0
14878,2,29124.19140625,0
14879,1,29124.19140625,1
14880,1,29124.19140625,1
14881,1,29124.19140625,1
14882,2,30607.25390625,0
14883,0,30607.25390625,0
14884,2,30607.25390625,0
14885,1,30607.25390625,1
14886,1,30607.25390625,1
14887,1,30607.25390625,1
14888,1,30607.25390625,1
14889,2,30404.79296875,0
14890,2,30404.79296875,0
14891,0,30404.79296875,0
14892,1,30404.79296875,1
14893,1,30404.79296875,1
14894,1,30404.79296875,1
14895,1,30404.79296875,1
14896,0,30404.79296875,1
14897,1,30404.79296875,1
14898,2,29629.08203125,0
14899,1,29629.08203125,1
14900,2,29525.22265625,0
14901,2,29525.22265625,0
14902,1,29525.22265625,1
14903,0,29525.22265625,1
14904,2,29831.27734375,0
14905,2,29831.27734375,0
14906,1,29831.27734375,1
14907,0,29831.27734375,1
14908,1,29831.27734375,1
14909,2,30623.48828125,0
14910,1,30623.48828125,1
14911,2,30668.73046875,0
14912,0,30668.73046875,0
14913,1,30668.73046875,1
14914,2,30635.05859375,0
14915,1,30635.05859375,1
14916,1,30635.05859375,1
14917,0,30635.05859375,1
14918,1,30635.05859375,1
14919,1,30635.05859375,1
14920,0,30635.05859375,1
14921,0,30635.05859375,1
14922,1,30635.05859375,1
14923,1,30635.05859375,1
14924,1,30635.05859375,1
14925,1,30635.05859375,1
14926,1,30635.05859375,1
14927,1,30635.05859375,1
14928,0,30635.05859375,1
14929,2,32023.96484375,0
14930,2,32023.96484375,0
14931,1,32023.96484375,1
14932,2,32622.76171875,0
14933,1,32622.76171875,1
14934,2,32622.84765625,0
14935,2,32622.84765625,0
14936,1,32622.84765625,1
14937,1,32622.84765625,1
14938,1,32622.84765625,1
14939,2,33257.78515625,0
14940,1,33257.78515625,1
14941,1,33257.78515625,1
14942,1,33257.78515625,1
14943,0,33257.78515625,1
14944,1,33257.78515625,1
14945,1,33257.78515625,1
14946,2,33871.16796875,0
14947,1,33871.16796875,1
14948,1,33871.16796875,1
14949,0,33871.16796875,1
14950,1,33871.16796875,1
14951,1,33871.16796875,1
14952,1,33871.16796875,1
14953,1,33871.16796875,1
14954,2,33139.78515625,0
14955,2,33139.78515625,0
14956,2,33139.78515625,0
14957,2,33139.78515625,0
14958,1,33139.78515625,1
14959,1,33139.78515625,1
14960,2,32979.69921875,0
14961,1,32979.69921875,1
14962,1,32979.69921875,1
14963,1,32979.69921875,1
14964,2,32097.21484375,0
14965,0,32097.21484375,0
14966,0,32097.21484375,0
14967,1,32097.21484375,1
14968,0,32097.21484375,1
14969,2,32578.53515625,0
14970,0,32578.53515625,0
14971,1,32578.53515625,1
14972,1,32578.53515625,1
14973,1,32578.53515625,1
14974,2,31802.77734375,0
14975,1,31802.77734375,1
14976,1,31802.77734375,1
14977,1,31802.77734375,1
14978,1,31802.77734375,1
14979,2,31019.99609375,0
14980,1,31019.99609375,1
14981,2,31142.70703125,0
14982,1,31142.70703125,1
14983,1,31142.70703125,1
14984,1,31142.70703125,1
14985,1,31142.70703125,1
14986,1,31142.70703125,1
14987,0,31142.70703125,1
14988,2,30811.59765625,0
14989,1,30811.59765625,1
14990,0,30811.59765625,1
14991,0,30811.59765625,1
14992,1,30811.59765625,1
14993,0,30811.59765625,1
14994,1,30811.59765625,1
14995,1,30811.59765625,1
14996,0,30811.59765625,1
14997,1,30811.59765625,1
14998,1,30811.59765625,1
14999,0,30811.59765625,1
15000,2,30329.88671875,0
15001,0,30329.88671875,0
15002,0,30329.88671875,0
15003,0,30329.88671875,0
15004,0,30329.88671875,0
15005,1,30329.88671875,1
15006,0,30329.88671875,1
15007,1,30329.88671875,1
15008,2,32506.81640625,0
15009,1,32506.81640625,1
15010,1,32506.81640625,1
15011,1,32506.81640625,1
15012,2,33129.69140625,0
15013,1,33129.69140625,1
15014,1,33129.69140625,1
15015,1,33129.69140625,1
15016,1,33129.69140625,1
15017,0,33129.69140625,1
15018,1,33129.69140625,1
15019,1,33129.69140625,1
15020,1,33129.69140625,1
15021,1,33129.69140625,1
15022,1,33129.69140625,1
15023,1,33129.69140625,1
15024,1,33129.69140625,1
15025,2,33612.63671875,0
15026,1,33612.63671875,1
15027,1,33612.63671875,1
15028,1,33612.63671875,1
15029,2,34132.79296875,0
15030,1,34132.79296875,1
15031,1,34132.79296875,1
15032,1,34132.79296875,1
15033,1,34132.79296875,1
15034,1,34132.79296875,1
15035,1,34132.79296875,1
15036,1,34132.79296875,1
15037,0,34132.79296875,1
15038,1,34132.79296875,1
15039,1,34132.79296875,1
15040,2,33860.07421875,0
15041,2,33860.07421875,0
15042,1,33860.07421875,1
15043,2,33540.23046875,0
15044,2,33540.23046875,0
15045,1,33540.23046875,1
15046,2,33480.57421875,0
15047,1,33480.57421875,1
15048,2,33132.31640625,0
15049,1,33132.31640625,1
15050,1,33132.31640625,1
15051,1,33132.31640625,1
15052,2,33991.58203125,0
15053,1,33991.58203125,1
